Transaction,Project,Branch,Manager,Type,Cost,Document type
22-Mar-12,P1227,1020,RFRANCIS,PP,10,PO
2-Apr-12,P1227,1020,RFRANCIS,PP,59,PO
2-Apr-12,P1227,1020,RFRANCIS,PP,-59,PO
2-Apr-12,P1227,1020,RFRANCIS,PP,590,PO
10-Apr-12,P1227,1020,RFRANCIS,PP,20,PO
10-Apr-12,P1227,1020,RFRANCIS,PP,375.59,PO
10-Apr-12,P1227,1020,RFRANCIS,PP,1184.06,PO
12-Apr-12,P1227,1020,RFRANCIS,PP,796,PO
12-Apr-12,P1227,1020,RFRANCIS,PP,104,PO
12-Apr-12,P1227,1020,RFRANCIS,PP,15,PO
18-May-12,P1227,1020,RFRANCIS,PP,6960,PO
21-May-12,P1227,1020,RFRANCIS,PP,240,PO
24-May-12,P1227,1020,RFRANCIS,PP,690,PO
24-May-12,P1227,1020,RFRANCIS,PP,30,PO
29-May-12,P1227,1020,RFRANCIS,PP,210,PO
29-May-12,P1227,1020,RFRANCIS,PP,24,PO
29-May-12,P1227,1020,RFRANCIS,PP,18,PO
29-May-12,P1227,1020,RFRANCIS,PP,25,PO
29-May-12,P1227,1020,RFRANCIS,PP,10,PO
7-Jun-12,P1227,1020,RFRANCIS,PP,22.95,PO
8-Jun-12,P1227,1020,RFRANCIS,PP,4768.36,PO
8-Jun-12,P1227,1020,RFRANCIS,PP,40,PO
11-Jun-12,P1227,1020,RFRANCIS,PP,315,PO
11-Jun-12,P1227,1020,RFRANCIS,PP,16,PO
18-Jun-12,P1227,1020,RFRANCIS,PP,126,PO
18-Jun-12,P1227,1020,RFRANCIS,PP,58.8,PO
25-Jun-12,P1227,1020,RFRANCIS,PP,21.82,PO
28-Jun-12,P1227,1020,RFRANCIS,PP,462,PO
28-Jun-12,P1227,1020,RFRANCIS,PP,109.2,PO
28-Jun-12,P1227,1020,RFRANCIS,PP,30,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,1894.5,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,25,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,2835,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,1062,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,116.1,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,10,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,100.8,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,1386,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,1824,PO
5-Jul-12,P1227,1020,RFRANCIS,PP,2940,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,0,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,129.9,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,225.4,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,96.5,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,121.4,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,184.1,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,141,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,579,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,219.1,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,493.5,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,792.8,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,868.5,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,965,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,980,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,1559.6,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,2798.5,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,4439,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,-3940.23,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,60,PO
9-Jul-12,P1227,1020,RFRANCIS,PP,3213,PO
12-Jul-12,P1227,1020,RFRANCIS,PP,-27.05,PO
23-Jul-12,P1227,1020,RFRANCIS,PP,2552,PO
23-Jul-12,P1227,1020,RFRANCIS,PP,25,PO
3-Aug-12,P1227,1020,RFRANCIS,PP,38.11,PO
3-Aug-12,P1227,1020,RFRANCIS,PP,70.55,PO
3-Aug-12,P1227,1020,RFRANCIS,PP,97.8,PO
3-Aug-12,P1227,1020,RFRANCIS,PP,240,PO
7-Aug-12,P1227,1020,RFRANCIS,PP,33270,PO
24-Aug-12,P1227,1020,RFRANCIS,PP,1216.55,PO
24-Aug-12,P1227,1020,RFRANCIS,PP,2775.75,PO
24-Aug-12,P1227,1020,RFRANCIS,PP,45,PO
27-Aug-12,P1227,1020,RFRANCIS,PP,3780,PO
27-Aug-12,P1227,1020,RFRANCIS,PP,10,PO
27-Aug-12,P1227,1020,RFRANCIS,PP,1778,PO
28-Aug-12,P1227,1020,RFRANCIS,PP,96.5,PO
30-Aug-12,P1227,1020,RFRANCIS,PP,31.2,PO
30-Aug-12,P1227,1020,RFRANCIS,PP,41.59,PO
6-Nov-12,P1227,1020,RFRANCIS,PP,6615,PO
6-Nov-12,P1227,1020,RFRANCIS,PP,142.8,PO
6-Nov-12,P1227,1020,RFRANCIS,PP,1293.6,PO
6-Nov-12,P1227,1020,RFRANCIS,PP,1062,PO
6-Nov-12,P1227,1020,RFRANCIS,PP,1440,PO
6-Nov-12,P1227,1020,RFRANCIS,PP,103.2,PO
6-Nov-12,P1227,1020,RFRANCIS,PP,10,PO
12-Nov-12,P1227,1020,RFRANCIS,PP,4187.86,PO
12-Nov-12,P1227,1020,RFRANCIS,PP,1480.08,PO
12-Nov-12,P1227,1020,RFRANCIS,PP,45,PO
12-Nov-12,P1227,1020,RFRANCIS,CI,-0.01,PO
19-Nov-12,P1227,1020,RFRANCIS,PP,9974.43,PO
19-Nov-12,P1227,1020,RFRANCIS,PP,60,PO
19-Nov-12,P1227,1020,RFRANCIS,PP,168,PO
19-Nov-12,P1227,1020,RFRANCIS,PP,16,PO
21-Nov-12,P1227,1020,RFRANCIS,CI,-0.04,PO
21-Nov-12,P1227,1020,RFRANCIS,PP,319.2,PO
21-Nov-12,P1227,1020,RFRANCIS,PP,25,PO
27-Nov-12,P1227,1020,RFRANCIS,PP,6.32,PO
27-Nov-12,P1227,1020,RFRANCIS,PP,19.09,PO
29-Nov-12,P1227,1020,RFRANCIS,PP,240,PO
24-Jan-13,P1227,1020,RFRANCIS,PP,60,PO
24-Jan-13,P1227,1020,RFRANCIS,PP,867.24,PO
24-Jan-13,P1227,1020,RFRANCIS,PP,604.44,PO
24-Jan-13,P1227,1020,RFRANCIS,PP,2249.86,PO
24-Jan-13,P1227,1020,RFRANCIS,PP,2518.5,PO
29-Jan-13,P1227,1020,RFRANCIS,PP,718,PO
29-Jan-13,P1227,1020,RFRANCIS,PP,11,PO
11-Feb-13,P1227,1020,RFRANCIS,PP,222,PO
11-Feb-13,P1227,1020,RFRANCIS,PP,10,PO
11-Feb-13,P1227,1020,RFRANCIS,PP,3237.62,PO
11-Feb-13,P1227,1020,RFRANCIS,PP,30,PO
21-Feb-13,P1227,1020,RFRANCIS,PP,167.17,PO
21-Feb-13,P1227,1020,RFRANCIS,PP,96.65,PO
21-Feb-13,P1227,1020,RFRANCIS,PP,503.7,PO
25-Feb-13,P1227,1020,RFRANCIS,PP,1890,PO
25-Feb-13,P1227,1020,RFRANCIS,PP,792,PO
25-Feb-13,P1227,1020,RFRANCIS,PP,10,PO
30-May-12,P1227,1020,RFRANCIS,PY,348,TS
30-May-12,P1227,1020,RFRANCIS,PY,348,TS
21-Aug-12,P1227,1020,RFRANCIS,PY,348,TS
21-Sep-12,P1227,1020,RFRANCIS,PY,348,TS
21-Sep-12,P1227,1020,RFRANCIS,PY,174,TS
21-Sep-12,P1227,1020,RFRANCIS,PY,174,TS
21-Sep-12,P1227,1020,RFRANCIS,PY,87,TS
21-Sep-12,P1227,1020,RFRANCIS,PY,261,TS
21-Oct-12,P1227,1020,RFRANCIS,PY,261,TS
21-Oct-12,P1227,1020,RFRANCIS,PY,261,TS
21-Feb-13,P1227,1020,RFRANCIS,PY,174,TS
27-Mar-12,P1227,1020,RFRANCIS,CI,15207.56,PO
17-Sep-12,P1227,1020,RFRANCIS,CI,38018.9,PO
17-Sep-12,P1227,1020,RFRANCIS,CI,15207.56,PO
19-Oct-12,P1227,1020,RFRANCIS,CI,26613.23,PO
20-Nov-12,P1227,1020,RFRANCIS,CI,1262.32,PO
20-Nov-12,P1227,1020,RFRANCIS,CI,40756.26,PO
17-Jan-13,P1227,1020,RFRANCIS,CI,57028.35,PO
17-Jan-13,P1227,1020,RFRANCIS,CI,465,PO
20-Feb-13,P1227,1020,RFRANCIS,CI,19009.45,PO
20-Feb-13,P1227,1020,RFRANCIS,CI,155,PO
18-Mar-13,P1227,1020,RFRANCIS,CI,19009.45,PO
18-Mar-13,P1227,1020,RFRANCIS,CI,155,PO
5-Mar-12,P1227,1020,RFRANCIS,PY,348,TS
5-Mar-12,P1227,1020,RFRANCIS,PY,348,TS
5-Mar-12,P1227,1020,RFRANCIS,PY,261,TS
5-Mar-12,P1227,1020,RFRANCIS,PY,174,TS
5-Mar-12,P1227,1020,RFRANCIS,PY,348,TS
5-Mar-12,P1227,1020,RFRANCIS,PY,348,TS
30-May-12,P1227,1020,RFRANCIS,PY,261,TS
30-May-12,P1227,1020,RFRANCIS,PY,261,TS
30-May-12,P1227,1020,RFRANCIS,PY,174,TS
30-May-12,P1227,1020,RFRANCIS,PY,261,TS
30-May-12,P1227,1020,RFRANCIS,PY,348,TS
30-May-12,P1227,1020,RFRANCIS,PY,261,TS
30-May-12,P1227,1020,RFRANCIS,PY,348,TS
6-Jul-12,P1227,1020,RFRANCIS,PY,348,TS
6-Jul-12,P1227,1020,RFRANCIS,PY,261,TS
6-Jul-12,P1227,1020,RFRANCIS,PY,348,TS
21-Aug-12,P1227,1020,RFRANCIS,PY,348,TS
21-Aug-12,P1227,1020,RFRANCIS,PY,261,TS
21-Aug-12,P1227,1020,RFRANCIS,PY,195,TS
21-Aug-12,P1227,1020,RFRANCIS,PY,174,TS
21-Nov-12,P1227,1020,RFRANCIS,PY,261,TS
21-Dec-12,P1227,1020,RFRANCIS,PY,348,TS
21-Dec-12,P1227,1020,RFRANCIS,PY,261,TS
21-Jan-13,P1227,1020,RFRANCIS,PY,348,TS
21-Mar-13,P1227,1020,RFRANCIS,PY,261,TS
21-Nov-12,P1227,1020,RFRANCIS,PY,348,TS
21-Feb-13,P1227,1020,RFRANCIS,PY,435,TS
7-Nov-12,P1227,1020,RFRANCIS,SI,3228.24,SO
7-Nov-12,P1227,1020,RFRANCIS,SI,9732.68,SO
7-Nov-12,P1227,1020,RFRANCIS,SI,12182.52,SO
7-Nov-12,P1227,1020,RFRANCIS,SI,6139.14,SO
7-Nov-12,P1227,1020,RFRANCIS,SI,14902.36,SO
7-Nov-12,P1227,1020,RFRANCIS,SI,220.49,SO
7-Nov-12,P1227,1020,RFRANCIS,SI,1155,SO
7-Nov-12,P1227,1020,RFRANCIS,SI,4299.75,SO
8-Jan-13,P1227,1020,RFRANCIS,SI,4231.6,SO
8-Jan-13,P1227,1020,RFRANCIS,SI,5801.2,SO
23-Jan-13,P1227,1020,RFRANCIS,SI,330,SO
23-Jan-13,P1227,1020,RFRANCIS,SI,176.4,SO
23-Jan-13,P1227,1020,RFRANCIS,SI,819,SO
23-Jan-13,P1227,1020,RFRANCIS,SI,1569.75,SO
23-Jan-13,P1227,1020,RFRANCIS,SI,487.99,SO
23-Jan-13,P1227,1020,RFRANCIS,SI,807.06,SO
31-Jan-13,P1227,1020,RFRANCIS,SI,52,SO
1-Feb-13,P1227,1020,RFRANCIS,SI,35.28,SO
5-Feb-13,P1227,1020,RFRANCIS,SI,4385.1,SO
5-Feb-13,P1227,1020,RFRANCIS,SI,1842.75,SO
19-Mar-12,P1228,1060,CWATTS,IN,-43500,SO
17-Apr-12,P1228,1060,CWATTS,IN,-13500,SO
18-May-12,P1228,1060,CWATTS,IN,-22500,SO
15-Jun-12,P1228,1060,CWATTS,CN,13500,SO
15-Jun-12,P1228,1060,CWATTS,CN,22500,SO
4-Jun-12,P1228,1060,CWATTS,PP,270.21,PO
5-Mar-12,P1228,1060,CWATTS,PY,87,TS
5-Mar-12,P1228,1060,CWATTS,PY,522,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
5-Mar-12,P1228,1060,CWATTS,PY,348,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
5-Mar-12,P1228,1060,CWATTS,PY,217.5,TS
5-Mar-12,P1228,1060,CWATTS,PY,130.5,TS
5-Mar-12,P1228,1060,CWATTS,PY,87,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
30-May-12,P1228,1060,CWATTS,PY,87,TS
30-May-12,P1228,1060,CWATTS,PY,87,TS
30-May-12,P1228,1060,CWATTS,PY,87,TS
30-May-12,P1228,1060,CWATTS,PY,87,TS
30-May-12,P1228,1060,CWATTS,PY,130.5,TS
30-May-12,P1228,1060,CWATTS,PY,130.5,TS
30-May-12,P1228,1060,CWATTS,PY,174,TS
30-May-12,P1228,1060,CWATTS,PY,348,TS
30-May-12,P1228,1060,CWATTS,PY,348,TS
30-May-12,P1228,1060,CWATTS,PY,174,TS
30-May-12,P1228,1060,CWATTS,PY,174,TS
30-May-12,P1228,1060,CWATTS,PY,478.5,TS
30-May-12,P1228,1060,CWATTS,PY,652.5,TS
30-May-12,P1228,1060,CWATTS,PY,65.25,TS
30-May-12,P1228,1060,CWATTS,PY,652.5,TS
30-May-12,P1228,1060,CWATTS,PY,65.25,TS
30-May-12,P1228,1060,CWATTS,PY,348,TS
29-Feb-12,P1228,1060,CWATTS,SI,11340.04,SO
1-Mar-12,P1228,1060,CWATTS,SI,361.45,SO
1-Mar-12,P1228,1060,CWATTS,SI,1149.89,SO
1-Mar-12,P1228,1060,CWATTS,SI,45.43,SO
1-Mar-12,P1228,1060,CWATTS,SI,942.73,SO
1-Mar-12,P1228,1060,CWATTS,SI,50.37,SO
1-Mar-12,P1228,1060,CWATTS,SI,276.11,SO
1-Mar-12,P1228,1060,CWATTS,SI,407.85,SO
9-Mar-12,P1228,1060,CWATTS,SI,15.42,SO
9-Mar-12,P1228,1060,CWATTS,SI,229.77,SO
1-May-12,P1228,1060,CWATTS,PP,1255,PO
21-May-12,P1228,1060,CWATTS,ST,2500,JI
6-Mar-12,P1228,1060,CWATTS,PP,411.25,PO
6-Mar-12,P1228,1060,CWATTS,PP,373.75,PO
6-Mar-12,P1228,1060,CWATTS,PP,36.67,PO
26-Mar-12,P1228,1060,CWATTS,PP,90,PO
26-Mar-12,P1228,1060,CWATTS,PP,37.5,PO
26-Mar-12,P1228,1060,CWATTS,PP,212.5,PO
26-Mar-12,P1228,1060,CWATTS,PP,129,PO
26-Mar-12,P1228,1060,CWATTS,PP,-85,PO
1-May-12,P1228,1060,CWATTS,PP,390,PO
1-May-12,P1228,1060,CWATTS,PP,1086,PO
1-May-12,P1228,1060,CWATTS,PP,724,PO
1-May-12,P1228,1060,CWATTS,PP,30,PO
1-May-12,P1228,1060,CWATTS,PP,465,PO
1-May-12,P1228,1060,CWATTS,PP,1120,PO
1-May-12,P1228,1060,CWATTS,PP,3480,PO
1-May-12,P1228,1060,CWATTS,PP,4036.5,PO
1-May-12,P1228,1060,CWATTS,PP,40,PO
1-May-12,P1228,1060,CWATTS,PP,435,PO
1-May-12,P1228,1060,CWATTS,PP,831,PO
17-May-12,P1228,1060,CWATTS,PP,20,PO
17-May-12,P1228,1060,CWATTS,PP,144,PO
29-May-12,P1228,1060,CWATTS,PP,803.6,PO
19-Jun-12,P1228,1060,CWATTS,PP,177.6,PO
3-Aug-12,P1228,1060,CWATTS,PP,3838.33,PO
20-Apr-12,P1228,1060,CWATTS,CI,7280,PO
20-Apr-12,P1228,1060,CWATTS,CI,1800,PO
20-Apr-12,P1228,1060,CWATTS,CI,3450,PO
7-Jun-12,P1228,1060,CWATTS,CI,1200,PO
7-Jun-12,P1228,1060,CWATTS,CI,750,PO
7-Jun-12,P1228,1060,CWATTS,CI,5180,PO
28-Jun-12,P1228,1060,CWATTS,CI,26730,PO
28-Jun-12,P1228,1060,CWATTS,CI,32550,PO
28-Jun-12,P1228,1060,CWATTS,CI,2550,PO
28-Jun-12,P1228,1060,CWATTS,CI,750,PO
28-Jun-12,P1228,1060,CWATTS,CC,-26730,PO
28-Jun-12,P1228,1060,CWATTS,CC,-35850,PO
5-Mar-12,P1228,1060,CWATTS,PY,174,TS
30-May-12,P1228,1060,CWATTS,PY,522,TS
30-May-12,P1228,1060,CWATTS,PY,174,TS
17-Apr-12,P1230,1020,AMCCLENAHAN,IN,-1350,SO
15-Jun-12,P1230,1020,AMCCLENAHAN,CN,1350,SO
16-Apr-12,P1230,1020,AMCCLENAHAN,PP,49.99,PO
5-Jun-12,P1230,1020,AMCCLENAHAN,PP,54.14,PO
28-Mar-12,P1230,1020,AMCCLENAHAN,CI,267.27,CV
4-Apr-12,P1230,1020,AMCCLENAHAN,PP,45.45,PO
4-Apr-12,P1230,1020,AMCCLENAHAN,PP,40.91,PO
28-Mar-12,P1230,1020,AMCCLENAHAN,CI,180.93,CV
1-Feb-13,P1230,1020,AMCCLENAHAN,CC,-39.23,CV
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,487.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,48.75,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,487.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,48.75,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,487.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,48.75,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,487.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,48.75,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,260,TS
6-Jul-12,P1230,1020,AMCCLENAHAN,PY,652.5,TS
6-Jul-12,P1230,1020,AMCCLENAHAN,PY,65.25,TS
21-Mar-13,P1230,1020,AMCCLENAHAN,PY,158,TS
5-Mar-12,P1230,1020,AMCCLENAHAN,PY,130,TS
5-Mar-12,P1230,1020,AMCCLENAHAN,PY,316,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,592.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,59.25,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,237,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,487.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,48.75,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,487.5,TS
30-May-12,P1230,1020,AMCCLENAHAN,PY,48.75,TS
2-Apr-12,P1230,1020,AMCCLENAHAN,PP,544.54,PO
27-Apr-12,P1230,1020,AMCCLENAHAN,CI,1000,PO
19-Apr-12,P1231,1050,ABLAIR,PP,7.27,PO
24-May-12,P1231,1050,ABLAIR,PP,7.27,PO
24-May-12,P1231,1050,ABLAIR,PP,10.91,PO
7-May-12,P1231,1050,ABLAIR,JE,80,BR
7-May-12,P1231,1050,ABLAIR,JE,80,BR
5-Mar-12,P1231,1050,ABLAIR,PY,652.5,TS
5-Mar-12,P1231,1050,ABLAIR,PY,65.25,TS
5-Mar-12,P1231,1050,ABLAIR,PY,652.5,TS
5-Mar-12,P1231,1050,ABLAIR,PY,65.25,TS
5-Mar-12,P1231,1050,ABLAIR,PY,652.5,TS
5-Mar-12,P1231,1050,ABLAIR,PY,65.25,TS
5-Mar-12,P1231,1050,ABLAIR,PY,348,TS
5-Mar-12,P1231,1050,ABLAIR,PY,87,TS
5-Mar-12,P1231,1050,ABLAIR,PY,652.5,TS
5-Mar-12,P1231,1050,ABLAIR,PY,65.25,TS
5-Mar-12,P1231,1050,ABLAIR,PY,435,TS
5-Mar-12,P1231,1050,ABLAIR,PY,261,TS
5-Mar-12,P1231,1050,ABLAIR,PY,652.5,TS
5-Mar-12,P1231,1050,ABLAIR,PY,65.25,TS
5-Mar-12,P1231,1050,ABLAIR,PY,435,TS
5-Mar-12,P1231,1050,ABLAIR,PY,348,TS
5-Mar-12,P1231,1050,ABLAIR,PY,652.5,TS
5-Mar-12,P1231,1050,ABLAIR,PY,65.25,TS
5-Mar-12,P1231,1050,ABLAIR,PY,435,TS
5-Mar-12,P1231,1050,ABLAIR,PY,522,TS
5-Mar-12,P1231,1050,ABLAIR,PY,652.5,TS
5-Mar-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,348,TS
30-May-12,P1231,1050,ABLAIR,PY,174,TS
30-May-12,P1231,1050,ABLAIR,PY,435,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,348,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,435,TS
30-May-12,P1231,1050,ABLAIR,PY,348,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,522,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,652.5,TS
30-May-12,P1231,1050,ABLAIR,PY,65.25,TS
30-May-12,P1231,1050,ABLAIR,PY,348,TS
30-May-12,P1231,1050,ABLAIR,PY,522,TS
30-May-12,P1231,1050,ABLAIR,PY,435,TS
30-May-12,P1231,1050,ABLAIR,PY,174,TS
6-Jul-12,P1231,1050,ABLAIR,PY,174,TS
6-Jul-12,P1231,1050,ABLAIR,PY,348,TS
6-Jul-12,P1231,1050,ABLAIR,PY,348,TS
6-Jul-12,P1231,1050,ABLAIR,PY,348,TS
6-Jul-12,P1231,1050,ABLAIR,PY,174,TS
11-May-12,P1231,1050,ABLAIR,SI,-946.47,SO
11-May-12,P1231,1050,ABLAIR,SI,-15616.62,SO
21-May-12,P1231,1050,ABLAIR,SI,14901.7,SO
1-Mar-12,P1231,1050,ABLAIR,PP,514.5,PO
1-Mar-12,P1231,1050,ABLAIR,PP,16,PO
10-Apr-12,P1231,1050,ABLAIR,PP,0,PO
10-Apr-12,P1231,1050,ABLAIR,PP,12570,PO
10-Apr-12,P1231,1050,ABLAIR,PP,37.6,PO
10-Apr-12,P1231,1050,ABLAIR,PP,-3151.9,PO
10-Apr-12,P1231,1050,ABLAIR,PP,50,PO
5-Mar-12,P1231,1050,ABLAIR,PY,261,TS
5-Mar-12,P1231,1050,ABLAIR,PY,174,TS
30-May-12,P1231,1050,ABLAIR,PY,174,TS
30-May-12,P1231,1050,ABLAIR,PY,261,TS
30-May-12,P1231,1050,ABLAIR,PY,261,TS
30-May-12,P1231,1050,ABLAIR,PY,174,TS
30-May-12,P1231,1050,ABLAIR,PY,174,TS
6-Jul-12,P1231,1050,ABLAIR,PY,1087.5,TS
6-Jul-12,P1231,1050,ABLAIR,PY,108.75,TS
15-Mar-12,P1232,1050,RREID,IN,-47277,SO
15-Mar-12,P1232,1050,RREID,IN,-5253,SO
16-May-12,P1232,1050,RREID,IN,-3000,SO
28-May-12,P1232,1050,RREID,CI,6.1,CV
28-May-12,P1232,1050,RREID,CI,6.1,CV
28-May-12,P1232,1050,RREID,CI,6.1,CV
28-May-12,P1232,1050,RREID,CI,25.5,CV
28-May-12,P1232,1050,RREID,CI,14.5,CV
28-May-12,P1232,1050,RREID,CI,5.5,CV
28-May-12,P1232,1050,RREID,CI,5.55,CV
28-May-12,P1232,1050,RREID,CI,5.55,CV
28-May-12,P1232,1050,RREID,CI,5.55,CV
28-May-12,P1232,1050,RREID,CI,23.18,CV
28-May-12,P1232,1050,RREID,CI,13.18,CV
28-May-12,P1232,1050,RREID,CI,5,CV
23-Apr-12,P1232,1050,RREID,CI,231.82,CV
20-Mar-12,P1232,1050,RREID,PP,50,PO
20-Mar-12,P1232,1050,RREID,PP,45,PO
20-Mar-12,P1232,1050,RREID,PP,40,PO
20-Mar-12,P1232,1050,RREID,PP,35,PO
5-Mar-12,P1232,1050,RREID,PY,192,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
30-May-12,P1232,1050,RREID,PY,720,TS
30-May-12,P1232,1050,RREID,PY,72,TS
6-Jul-12,P1232,1050,RREID,PY,720,TS
6-Jul-12,P1232,1050,RREID,PY,72,TS
21-Aug-12,P1232,1050,RREID,PY,720,TS
21-Aug-12,P1232,1050,RREID,PY,72,TS
5-Mar-12,P1232,1050,RREID,PY,720,TS
